"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable perCapita DCID","Variable perCapita observation date","Variable perCapita observation metadata importName","Variable perCapita observation metadata provenanceUrl","Variable perCapita observation metadata scalingFactor","Variable perCapita observation metadata unit","Variable perCapita observation metadata unitDisplayName","Variable perCapita observation value","Variable perCapita perCapitaValue","Variable perCapita properties name","Variable properties name"
"geoId/29021","","Buchanan County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",5092.95,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",88047,0.057843538110327435,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29023","","Butler County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1237.49,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",42641,0.02902112989845454,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29025","","Caldwell County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",307.63,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9073,0.033906095007164114,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29027","","Callaway County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1506.74,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",44987,0.03349278680507702,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29029","","Camden County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1412.26,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",45956,0.03073069892941074,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29031","","Cape Girardeau County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",3019.47,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",78810,0.03831328511610201,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29033","","Carroll County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",317.75,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8724,0.036422512608895,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29035","","Carter County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",181.18,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6068,0.029858272907053396,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29037","","Cass County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",4123.78,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",104753,0.03936670071501532,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29039","","Cedar County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",685.8,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14126,0.0485487753079428,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29041","","Chariton County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",291.63,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7449,0.03915022150624245,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29043","","Christian County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",3956.82,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",87248,0.04535141206675225,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29045","","Clark County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",154.67,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6827,0.022655632049216345,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29047","","Clay County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",8758.1,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",246798,0.035486916425578816,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29049","","Clinton County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",478.7,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20435,0.02342549547345241,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29051","","Cole County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2145.29,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",76734,0.027957489509213646,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29053","","Cooper County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",652.66,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",17604,0.037074528516246305,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29055","","Crawford County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1455.59,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",23948,0.060781276098212794,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29057","","Dade County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",400.51,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7560,0.05297751322751323,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29059","","Dallas County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",868.08,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16828,0.05158545281673402,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29061","","Daviess County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",284.76,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8330,0.03418487394957983,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29063","","DeKalb County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",271.9,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12534,0.0216929950534546,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29065","","Dent County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",939.23,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15592,0.060237942534633146,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29067","","Douglas County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",698.04,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13416,0.0520304114490161,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29069","","Dunklin County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1316.52,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",29464,0.04468232419223459,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29071","","Franklin County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",4704.48,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",103716,0.04535925026032627,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29073","","Gasconade County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",436.43,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14680,0.02972956403269755,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29075","","Gentry County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",144.15,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6579,0.02191062471500228,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29077","","Greene County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",19367.22,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",291430,0.06645582129499365,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29079","","Grundy County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",350.72,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9949,0.035251784098904414,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29081","","Harrison County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",204.28,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8362,0.0244295623056685,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29083","","Henry County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",997.39,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21885,0.045574137537125886,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29085","","Hickory County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",490.83,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9416,0.05212723024638912,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29087","","Holt County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",103.03,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4382,0.023512094933820175,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29089","","Howard County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",387.51,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10027,0.038646654034107907,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29091","","Howell County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2110.81,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",40103,0.05263471560731117,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29093","","Iron County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",827.92,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10193,0.08122436966545668,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29095","","Jackson County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",26608.29,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",701809,0.03791386260364287,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29097","","Jasper County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",6483.49,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",120349,0.05387240442380078,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29099","","Jefferson County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",10145.07,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",224656,0.04515824193433516,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29101","","Johnson County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2057.88,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",53718,0.03830894672176924,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29103","","Knox County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",127.3,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3943,0.03228506213542987,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29105","","Laclede County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2088.91,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",35684,0.05853912117475619,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29107","","Lafayette County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1315.27,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32567,0.04038658765007523,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29109","","Lawrence County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1979.11,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",38271,0.05171304643202425,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29111","","Lewis County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",224.39,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9844,0.0227945956928078,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29113","","Lincoln County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1833.8,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",57604,0.03183459481980418,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29115","","Linn County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",436.26,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12002,0.03634894184302616,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29117","","Livingston County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",519.36,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15169,0.034238249060584085,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29119","","McDonald County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1274,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",23031,0.0553167469931831,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29121","","Macon County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",535.19,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15167,0.035286477220280874,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29123","","Madison County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",977.6,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12205,0.08009832036050799,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29125","","Maries County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",440.81,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8795,0.05012052302444571,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29127","","Marion County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",632.5,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",28564,0.02214325724688419,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29129","","Mercer County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",129.37,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3625,0.03568827586206897,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29131","","Miller County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",789,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",25269,0.031224029443191262,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29133","","Mississippi County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",614.79,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13369,0.04598623681651582,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29135","","Moniteau County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",416.91,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16118,0.025866112420895895,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29137","","Monroe County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",287.32,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8630,0.03329316338354577,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29139","","Montgomery County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",416.65,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",11458,0.03636323965788096,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29141","","Morgan County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",561.38,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20466,0.027429883709567088,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29143","","New Madrid County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",811.71,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",17234,0.04709933851688523,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29145","","Newton County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",3216.02,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",58233,0.05522676145827967,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29147","","Nodaway County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",490.21,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",22244,0.02203785290415393,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29149","","Oregon County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",554.75,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10557,0.052548072369044234,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29151","","Osage County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",370.13,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13640,0.027135630498533726,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29153","","Ozark County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",490.31,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9011,0.05441238486294529,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29155","","Pemiscot County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",783.45,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16281,0.048120508568269764,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29157","","Perry County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",779.8,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19284,0.04043766853349927,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/29159","","Pettis County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1495.04,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",42449,0.03521967537515607,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
